"ID";"HGNC";"External Name"
"ENSSHAG00000005317";"NA";"NA"
"ENSSHAG00000005318";"CASC1";"CASC1"
"ENSSHAG00000005319";"DCST2";"DCST2"
"ENSSHAG00000005320";"C15orf39";"C15orf39"
"ENSSHAG00000005321";"MGAT1";"MGAT1"
"ENSSHAG00000005322";"CCDC109B";"CCDC109B"
"ENSSHAG00000005323";"SLC13A5";"SLC13A5"
"ENSSHAG00000005324";"WIPF3";"WIPF3"
"ENSSHAG00000005325";"IZUMO1";"IZUMO1"
"ENSSHAG00000005326";"TMEM126B";"TMEM126B"
"ENSSHAG00000005327";"GLYATL2";"GLYATL2"
"ENSSHAG00000005328";"NA";"NA"
"ENSSHAG00000005329";"NUDT8";"NUDT8"
"ENSSHAG00000005330";"HAPLN1";"HAPLN1"
"ENSSHAG00000005331";"NA";"NA"
"ENSSHAG00000005332";"PDLIM4";"PDLIM4"
"ENSSHAG00000005333";"TAX1BP3";"TAX1BP3"
"ENSSHAG00000005334";"DDX21";"DDX21"
"ENSSHAG00000005335";"SPATA2L";"SPATA2L"
"ENSSHAG00000005336";"NA";"NA"
"ENSSHAG00000005337";"NA";"NA"
"ENSSHAG00000005338";"TRIM60";"TRIM60"
"ENSSHAG00000005339";"SPATA20";"SPATA20"
"ENSSHAG00000005340";"SMAGP";"SMAGP"
"ENSSHAG00000005341";"NA";"NA"
"ENSSHAG00000005342";"NA";"NA"
"ENSSHAG00000005343";"LMBR1L";"LMBR1L"
"ENSSHAG00000005344";"RETSAT";"RETSAT"
"ENSSHAG00000005345";"FAM129A";"FAM129A"
"ENSSHAG00000005346";"NA";"NA"
"ENSSHAG00000005347";"NA";"NA"
"ENSSHAG00000005348";"TRIM24";"TRIM24"
"ENSSHAG00000005349";"NA";"NA"
"ENSSHAG00000005350";"CXCL14";"CXCL14"
"ENSSHAG00000005351";"PLA2G2E";"PLA2G2E"
"ENSSHAG00000005352";"ZEB1";"ZEB1"
"ENSSHAG00000005353";"VOPP1";"VOPP1"
"ENSSHAG00000005354";"PSMD2";"PSMD2"
"ENSSHAG00000005355";"NA";"NA"
"ENSSHAG00000005356";"NA";"NA"
"ENSSHAG00000005357";"NA";"NA"
"ENSSHAG00000005358";"KLK13";"KLK13"
"ENSSHAG00000005359";"ALDH16A1";"ALDH16A1"
"ENSSHAG00000005360";"RAPGEF3";"RAPGEF3"
"ENSSHAG00000005361";"NA";"NA"
"ENSSHAG00000005362";"TMEM190";"TMEM190"
"ENSSHAG00000005363";"NA";"NA"
"ENSSHAG00000005364";"RGS9BP";"RGS9BP"
"ENSSHAG00000005365";"NEK4";"NEK4"
"ENSSHAG00000005366";"ATP1B1";"ATP1B1"
"ENSSHAG00000005367";"FUBP1";"FUBP1"
"ENSSHAG00000005368";"NLGN2";"NLGN2"
"ENSSHAG00000005369";"NA";"NA"
"ENSSHAG00000005370";"RBCK1";"RBCK1"
"ENSSHAG00000005371";"NA";"NA"
"ENSSHAG00000005372";"NA";"NA"
"ENSSHAG00000005373";"GLDC";"GLDC"
"ENSSHAG00000005374";"MXD1";"MXD1"
"ENSSHAG00000005375";"CTNS";"CTNS"
"ENSSHAG00000005376";"TAOK1";"TAOK1"
"ENSSHAG00000005377";"VWA3B";"VWA3B"
"ENSSHAG00000005378";"KRI1";"KRI1"
"ENSSHAG00000005379";"CALML3";"CALML3"
"ENSSHAG00000005380";"PDZD11";"PDZD11"
"ENSSHAG00000005381";"NA";"NA"
"ENSSHAG00000005382";"TBCD";"TBCD"
"ENSSHAG00000005383";"RASIP1";"RASIP1"
"ENSSHAG00000005384";"CCT2";"CCT2"
"ENSSHAG00000005385";"DOCK9";"DOCK9"
"ENSSHAG00000005386";"NA";"NA"
"ENSSHAG00000005387";"NMBR";"NMBR"
"ENSSHAG00000005388";"NA";"NA"
"ENSSHAG00000005389";"SPCS2";"SPCS2"
"ENSSHAG00000005390";"NA";"NA"
"ENSSHAG00000005391";"NVL";"NVL"
"ENSSHAG00000005392";"BRCC3";"BRCC3"
"ENSSHAG00000005393";"NA";"NA"
"ENSSHAG00000005394";"GPR137";"GPR137"
"ENSSHAG00000005395";"MAPKAP1";"MAPKAP1"
"ENSSHAG00000005396";"KIAA1919";"KIAA1919"
"ENSSHAG00000005397";"EXOSC4";"EXOSC4"
"ENSSHAG00000005398";"NA";"NA"
"ENSSHAG00000005399";"NA";"NA"
"ENSSHAG00000005400";"PIP5K1B";"PIP5K1B"
"ENSSHAG00000005401";"NA";"NA"
"ENSSHAG00000005402";"DUS1L";"DUS1L"
"ENSSHAG00000005403";"CDCP1";"CDCP1"
"ENSSHAG00000005404";"MYO1A";"MYO1A"
"ENSSHAG00000005405";"OR4C3";"OR4C3"
"ENSSHAG00000005406";"NA";"NA"
"ENSSHAG00000005407";"NA";"NA"
"ENSSHAG00000005408";"NA";"NA"
"ENSSHAG00000005409";"TRIM14";"TRIM14"
"ENSSHAG00000005410";"COL1A2";"COL1A2"
"ENSSHAG00000005411";"NA";"NA"
"ENSSHAG00000005412";"NA";"NA"
"ENSSHAG00000005413";"PARPBP";"PARPBP"
"ENSSHAG00000005414";"NA";"NA"
"ENSSHAG00000005415";"NA";"NA"
"ENSSHAG00000005416";"DYDC2";"DYDC2"
"ENSSHAG00000005417";"OR4L1";"OR4L1"
"ENSSHAG00000005418";"NA";"NA"
"ENSSHAG00000005419";"NA";"NA"
"ENSSHAG00000005420";"VWA3A";"VWA3A"
"ENSSHAG00000005421";"NA";"NA"
"ENSSHAG00000005422";"TRIM39-RPP21";"TRIM39-RPP21"
"ENSSHAG00000005423";"BAG6";"BAG6"
"ENSSHAG00000005424";"PAX7";"PAX7"
"ENSSHAG00000005425";"CDH19";"CDH19"
"ENSSHAG00000005426";"NA";"NA"
"ENSSHAG00000005427";"NA";"NA"
"ENSSHAG00000005428";"UBAP1";"UBAP1"
"ENSSHAG00000005429";"MTSS1L";"MTSS1L"
"ENSSHAG00000005430";"FAM114A2";"FAM114A2"
"ENSSHAG00000005431";"NA";"NA"
"ENSSHAG00000005432";"EDEM1";"EDEM1"
"ENSSHAG00000005433";"MRPL32";"MRPL32"
"ENSSHAG00000005434";"NA";"NA"
"ENSSHAG00000005435";"C11orf54";"C11orf54"
"ENSSHAG00000005436";"IPO11";"IPO11"
"ENSSHAG00000005437";"NA";"NA"
"ENSSHAG00000005438";"NA";"NA"
"ENSSHAG00000005439";"ANKMY2";"ANKMY2"
"ENSSHAG00000005440";"VENTX";"VENTX"
"ENSSHAG00000005441";"GDAP1L1";"GDAP1L1"
"ENSSHAG00000005442";"ALDH3A1";"ALDH3A1"
"ENSSHAG00000005443";"PDCD10";"PDCD10"
"ENSSHAG00000005444";"LUM";"LUM"
"ENSSHAG00000005445";"NA";"NA"
"ENSSHAG00000005446";"EMCN";"EMCN"
"ENSSHAG00000005447";"PSMA6";"PSMA6"
"ENSSHAG00000005448";"NA";"NA"
"ENSSHAG00000005449";"WBSCR16";"WBSCR16"
"ENSSHAG00000005450";"SNAP25";"SNAP25"
"ENSSHAG00000005451";"ZNF414";"ZNF414"
"ENSSHAG00000005452";"NA";"NA"
"ENSSHAG00000005453";"C12orf10";"C12orf10"
"ENSSHAG00000005454";"NA";"NA"
"ENSSHAG00000005455";"NA";"NA"
"ENSSHAG00000005456";"NA";"NA"
"ENSSHAG00000005457";"HIST2H3A";"HIST2H3A"
"ENSSHAG00000005458";"COL3A1";"COL3A1"
"ENSSHAG00000005459";"PGM2";"PGM2"
"ENSSHAG00000005460";"URGCP";"URGCP"
"ENSSHAG00000005461";"CLHC1";"CLHC1"
"ENSSHAG00000005462";"NA";"NA"
"ENSSHAG00000005463";"CCR8";"CCR8"
"ENSSHAG00000005464";"NA";"NA"
"ENSSHAG00000005465";"NA";"NA"
"ENSSHAG00000005466";"SEMA3C";"SEMA3C"
"ENSSHAG00000005467";"NA";"NA"
"ENSSHAG00000005468";"NA";"NA"
"ENSSHAG00000005469";"MAPK1IP1L";"MAPK1IP1L"
"ENSSHAG00000005470";"NA";"NA"
"ENSSHAG00000005471";"ESPNL";"ESPNL"
"ENSSHAG00000005472";"ETV5";"ETV5"
"ENSSHAG00000005473";"TEKT2";"TEKT2"
"ENSSHAG00000005474";"NA";"NA"
"ENSSHAG00000005475";"KCNK4";"KCNK4"
"ENSSHAG00000005476";"HIST1H2AL";"HIST1H2AL"
"ENSSHAG00000005477";"SYCP2";"SYCP2"
"ENSSHAG00000005478";"SQLE";"SQLE"
"ENSSHAG00000005479";"GAST";"GAST"
"ENSSHAG00000005480";"KLHL29";"KLHL29"
"ENSSHAG00000005481";"RAB41";"RAB41"
"ENSSHAG00000005482";"GNPNAT1";"GNPNAT1"
"ENSSHAG00000005483";"CTTN";"CTTN"
"ENSSHAG00000005484";"DPF1";"DPF1"
"ENSSHAG00000005485";"APOH";"APOH"
"ENSSHAG00000005486";"RPS6";"RPS6"
"ENSSHAG00000005487";"NA";"NA"
"ENSSHAG00000005488";"POMC";"POMC"
"ENSSHAG00000005489";"NA";"NA"
"ENSSHAG00000005490";"CCDC177";"CCDC177"
"ENSSHAG00000005491";"NA";"NA"
"ENSSHAG00000005492";"GNAZ";"GNAZ"
"ENSSHAG00000005493";"ZNF692";"ZNF692"
"ENSSHAG00000005494";"DDX39A";"DDX39A"
"ENSSHAG00000005495";"NA";"NA"
"ENSSHAG00000005496";"VPS13D";"VPS13D"
"ENSSHAG00000005497";"COX4I1";"COX4I1"
"ENSSHAG00000005498";"KIAA1586";"KIAA1586"
"ENSSHAG00000005499";"NA";"NA"
"ENSSHAG00000005500";"TRHDE";"TRHDE"
"ENSSHAG00000005501";"MIOS";"MIOS"
"ENSSHAG00000005502";"NA";"NA"
"ENSSHAG00000005503";"NA";"NA"
"ENSSHAG00000005504";"NA";"NA"
"ENSSHAG00000005505";"NA";"NA"
"ENSSHAG00000005506";"NA";"NA"
"ENSSHAG00000005507";"RRM2";"RRM2"
"ENSSHAG00000005508";"CPA3";"CPA3"
"ENSSHAG00000005509";"AAAS";"AAAS"
"ENSSHAG00000005510";"PPP1CA";"PPP1CA"
"ENSSHAG00000005511";"NA";"NA"
"ENSSHAG00000005512";"AVPR1A";"AVPR1A"
"ENSSHAG00000005513";"RAD9A";"RAD9A"
"ENSSHAG00000005514";"YIPF2";"YIPF2"
"ENSSHAG00000005515";"NA";"NA"
"ENSSHAG00000005516";"C17orf64";"C17orf64"
"ENSSHAG00000005517";"VAX2";"VAX2"
"ENSSHAG00000005518";"PARG";"PARG"
"ENSSHAG00000005519";"NA";"NA"
"ENSSHAG00000005520";"ATG4D";"ATG4D"
"ENSSHAG00000005521";"IL17REL";"IL17REL"
"ENSSHAG00000005522";"NA";"NA"
"ENSSHAG00000005523";"MFSD11";"MFSD11"
"ENSSHAG00000005524";"PITX2";"PITX2"
"ENSSHAG00000005525";"NA";"NA"
"ENSSHAG00000005526";"DZIP1L";"DZIP1L"
"ENSSHAG00000005527";"NA";"NA"
"ENSSHAG00000005528";"NA";"NA"
"ENSSHAG00000005529";"GCSH";"GCSH"
"ENSSHAG00000005530";"FAT2";"FAT2"
"ENSSHAG00000005531";"PAX9";"PAX9"
"ENSSHAG00000005532";"EXOSC8";"EXOSC8"
"ENSSHAG00000005533";"NA";"NA"
"ENSSHAG00000005534";"ZRANB1";"ZRANB1"
"ENSSHAG00000005535";"CLEC4G";"CLEC4G"
"ENSSHAG00000005536";"ABCC1";"ABCC1"
"ENSSHAG00000005537";"COL11A2";"COL11A2"
"ENSSHAG00000005538";"ERN2";"ERN2"
"ENSSHAG00000005539";"NA";"NA"
"ENSSHAG00000005540";"LRRTM2";"LRRTM2"
"ENSSHAG00000005541";"PLAA";"PLAA"
"ENSSHAG00000005542";"MAPK9";"MAPK9"
"ENSSHAG00000005543";"FER1L6";"FER1L6"
"ENSSHAG00000005544";"NA";"NA"
"ENSSHAG00000005545";"CCDC138";"CCDC138"
"ENSSHAG00000005546";"LPAR1";"LPAR1"
"ENSSHAG00000005547";"NA";"NA"
"ENSSHAG00000005548";"EIF4G1";"EIF4G1"
"ENSSHAG00000005549";"DBI";"DBI"
"ENSSHAG00000005550";"C17orf104";"C17orf104"
"ENSSHAG00000005551";"CPTP";"CPTP"
"ENSSHAG00000005552";"NA";"NA"
"ENSSHAG00000005553";"NA";"NA"
"ENSSHAG00000005554";"PGD";"PGD"
"ENSSHAG00000005555";"CLOCK";"CLOCK"
"ENSSHAG00000005556";"ACAD10";"ACAD10"
"ENSSHAG00000005557";"LRIG3";"LRIG3"
"ENSSHAG00000005558";"IGHE";"IGHE"
"ENSSHAG00000005559";"FAM179B";"FAM179B"
"ENSSHAG00000005560";"NA";"NA"
"ENSSHAG00000005561";"NA";"NA"
"ENSSHAG00000005562";"STON2";"STON2"
"ENSSHAG00000005563";"C19orf24";"C19orf24"
"ENSSHAG00000005564";"NA";"NA"
"ENSSHAG00000005565";"AXIN2";"AXIN2"
"ENSSHAG00000005566";"YBEY";"YBEY"
"ENSSHAG00000005567";"CIDEA";"CIDEA"
"ENSSHAG00000005568";"ZC3H10";"ZC3H10"
"ENSSHAG00000005569";"NA";"NA"
"ENSSHAG00000005570";"HPSE";"HPSE"
"ENSSHAG00000005571";"CSRP2";"CSRP2"
"ENSSHAG00000005572";"ARR3";"ARR3"
"ENSSHAG00000005573";"EMC4";"EMC4"
"ENSSHAG00000005574";"NA";"NA"
"ENSSHAG00000005575";"FBXO33";"FBXO33"
"ENSSHAG00000005576";"PIGA";"PIGA"
"ENSSHAG00000005577";"WRN";"WRN"
"ENSSHAG00000005578";"NA";"NA"
"ENSSHAG00000005579";"DHRS11";"DHRS11"
"ENSSHAG00000005580";"IL18BP";"IL18BP"
"ENSSHAG00000005581";"NA";"NA"
"ENSSHAG00000005582";"NA";"NA"
"ENSSHAG00000005583";"ELAVL3";"ELAVL3"
"ENSSHAG00000005584";"RPS29";"RPS29"
"ENSSHAG00000005585";"NA";"NA"
"ENSSHAG00000005586";"CARM1";"CARM1"
"ENSSHAG00000005587";"TTC9C";"TTC9C"
"ENSSHAG00000005588";"GAB3";"GAB3"
"ENSSHAG00000005589";"NA";"NA"
"ENSSHAG00000005590";"MAMSTR";"MAMSTR"
"ENSSHAG00000005591";"LIMD1";"LIMD1"
"ENSSHAG00000005592";"STXBP6";"STXBP6"
"ENSSHAG00000005593";"GPAA1";"GPAA1"
"ENSSHAG00000005594";"KLKB1";"KLKB1"
"ENSSHAG00000005595";"DFNA5";"DFNA5"
"ENSSHAG00000005596";"EDN2";"EDN2"
"ENSSHAG00000005597";"ZC3H12C";"ZC3H12C"
"ENSSHAG00000005598";"NA";"NA"
"ENSSHAG00000005599";"NA";"NA"
"ENSSHAG00000005600";"SPAG17";"SPAG17"
"ENSSHAG00000005601";"LRRC39";"LRRC39"
"ENSSHAG00000005602";"CELSR1";"CELSR1"
"ENSSHAG00000005603";"KIAA1551";"KIAA1551"
"ENSSHAG00000005604";"NA";"NA"
"ENSSHAG00000005605";"AACS";"AACS"
"ENSSHAG00000005606";"NA";"NA"
"ENSSHAG00000005607";"SVEP1";"SVEP1"
"ENSSHAG00000005608";"NA";"NA"
"ENSSHAG00000005609";"RNF17";"RNF17"
"ENSSHAG00000005610";"PON3";"PON3"
"ENSSHAG00000005611";"POFUT2";"POFUT2"
"ENSSHAG00000005612";"N6AMT2";"N6AMT2"
"ENSSHAG00000005613";"NA";"NA"
"ENSSHAG00000005614";"GPS1";"GPS1"
"ENSSHAG00000005615";"MOG";"MOG"
"ENSSHAG00000005616";"NA";"NA"
"ENSSHAG00000005617";"GSK3B";"GSK3B"
"ENSSHAG00000005618";"NA";"NA"
"ENSSHAG00000005619";"NA";"NA"
"ENSSHAG00000005620";"NA";"NA"
"ENSSHAG00000005621";"NA";"NA"
"ENSSHAG00000005622";"FAM71E2";"FAM71E2"
"ENSSHAG00000005623";"TROAP";"TROAP"
"ENSSHAG00000005624";"NA";"NA"
"ENSSHAG00000005625";"NCOR2";"NCOR2"
"ENSSHAG00000005626";"SCUBE1";"SCUBE1"
"ENSSHAG00000005627";"DCST1";"DCST1"
"ENSSHAG00000005628";"NDUFV1";"NDUFV1"
"ENSSHAG00000005629";"NA";"NA"
"ENSSHAG00000005630";"RPIA";"RPIA"
"ENSSHAG00000005631";"XPR1";"XPR1"
"ENSSHAG00000005632";"ESRRA";"ESRRA"
"ENSSHAG00000005633";"SP2";"SP2"
"ENSSHAG00000005634";"NA";"NA"
"ENSSHAG00000005635";"NA";"NA"
"ENSSHAG00000005636";"NA";"NA"
"ENSSHAG00000005637";"GP1BA";"GP1BA"
"ENSSHAG00000005638";"ING5";"ING5"
"ENSSHAG00000005639";"NA";"NA"
"ENSSHAG00000005640";"CACNA1G";"CACNA1G"
"ENSSHAG00000005641";"NA";"NA"
"ENSSHAG00000005642";"ADGRE5";"ADGRE5"
"ENSSHAG00000005643";"GALE";"GALE"
"ENSSHAG00000005644";"ADRA1A";"ADRA1A"
"ENSSHAG00000005645";"CC2D2A";"CC2D2A"
"ENSSHAG00000005646";"NA";"NA"
"ENSSHAG00000005647";"RCHY1";"RCHY1"
"ENSSHAG00000005648";"GAL";"GAL"
"ENSSHAG00000005649";"TRAPPC3L";"TRAPPC3L"
"ENSSHAG00000005650";"NA";"NA"
"ENSSHAG00000005651";"FGD6";"FGD6"
"ENSSHAG00000005652";"MAPK13";"MAPK13"
"ENSSHAG00000005653";"NA";"NA"
"ENSSHAG00000005654";"MYBL2";"MYBL2"
"ENSSHAG00000005655";"BTBD17";"BTBD17"
"ENSSHAG00000005656";"CCNI";"CCNI"
"ENSSHAG00000005657";"NA";"NA"
"ENSSHAG00000005658";"STK24";"STK24"
"ENSSHAG00000005659";"NA";"NA"
"ENSSHAG00000005660";"TRMT112";"TRMT112"
"ENSSHAG00000005661";"RFNG";"RFNG"
"ENSSHAG00000005662";"NA";"NA"
"ENSSHAG00000005663";"KRT39";"KRT39"
"ENSSHAG00000005664";"IL17C";"IL17C"
"ENSSHAG00000005665";"DR1";"DR1"
"ENSSHAG00000005666";"ZNF672";"ZNF672"
"ENSSHAG00000005667";"RBM45";"RBM45"
"ENSSHAG00000005668";"TP73";"TP73"
"ENSSHAG00000005669";"FAR2";"FAR2"
"ENSSHAG00000005670";"KRT4";"KRT4"
"ENSSHAG00000005671";"VPS9D1";"VPS9D1"
"ENSSHAG00000005672";"BMPR1A";"BMPR1A"
"ENSSHAG00000005673";"AHNAK2";"AHNAK2"
"ENSSHAG00000005674";"SLC1A6";"SLC1A6"
"ENSSHAG00000005675";"NA";"NA"
"ENSSHAG00000005676";"VANGL2";"VANGL2"
"ENSSHAG00000005677";"RFWD3";"RFWD3"
"ENSSHAG00000005678";"NA";"NA"
"ENSSHAG00000005679";"NA";"NA"
"ENSSHAG00000005680";"BAG2";"BAG2"
"ENSSHAG00000005681";"NA";"NA"
"ENSSHAG00000005682";"C10orf10";"C10orf10"
"ENSSHAG00000005683";"KCP";"KCP"
"ENSSHAG00000005684";"CLEC5A";"CLEC5A"
"ENSSHAG00000005685";"SRSF9";"SRSF9"
"ENSSHAG00000005686";"SMPD4";"SMPD4"
"ENSSHAG00000005687";"NA";"NA"
"ENSSHAG00000005688";"NA";"NA"
"ENSSHAG00000005689";"ATP6AP2";"ATP6AP2"
"ENSSHAG00000005690";"DDX50";"DDX50"
"ENSSHAG00000005691";"C6orf47";"C6orf47"
"ENSSHAG00000005692";"NA";"NA"
"ENSSHAG00000005693";"NA";"NA"
"ENSSHAG00000005694";"NA";"NA"
"ENSSHAG00000005695";"MPP3";"MPP3"
"ENSSHAG00000005696";"C1orf210";"C1orf210"
"ENSSHAG00000005697";"TMEM2";"TMEM2"
"ENSSHAG00000005698";"NA";"NA"
"ENSSHAG00000005699";"SCRIB";"SCRIB"
"ENSSHAG00000005700";"TBL1XR1";"TBL1XR1"
"ENSSHAG00000005701";"ATAD1";"ATAD1"
"ENSSHAG00000005702";"KRT18";"KRT18"
"ENSSHAG00000005703";"C7orf25";"C7orf25"
"ENSSHAG00000005704";"FYTTD1";"FYTTD1"
"ENSSHAG00000005705";"SLC25A11";"SLC25A11"
"ENSSHAG00000005706";"EHD1";"EHD1"
"ENSSHAG00000005707";"C21orf58";"C21orf58"
"ENSSHAG00000005708";"IL22RA1";"IL22RA1"
"ENSSHAG00000005709";"NA";"NA"
"ENSSHAG00000005710";"GAREM";"GAREM"
"ENSSHAG00000005711";"TMEM184B";"TMEM184B"
"ENSSHAG00000005712";"NA";"NA"
"ENSSHAG00000005713";"SLC25A5";"SLC25A5"
"ENSSHAG00000005714";"NA";"NA"
"ENSSHAG00000005715";"RRP7A";"RRP7A"
"ENSSHAG00000005716";"MARK2";"MARK2"
"ENSSHAG00000005717";"NA";"NA"
"ENSSHAG00000005718";"NCF1";"NCF1"
"ENSSHAG00000005719";"DCUN1D3";"DCUN1D3"
"ENSSHAG00000005720";"ATP2B3";"ATP2B3"
"ENSSHAG00000005721";"NA";"NA"
"ENSSHAG00000005722";"C1QL4";"C1QL4"
"ENSSHAG00000005723";"NA";"NA"
"ENSSHAG00000005724";"NA";"NA"
"ENSSHAG00000005725";"SUPT20H";"SUPT20H"
"ENSSHAG00000005726";"ATP5G2";"ATP5G2"
"ENSSHAG00000005727";"TRA2A";"TRA2A"
"ENSSHAG00000005728";"CENPL";"CENPL"
"ENSSHAG00000005729";"NA";"NA"
"ENSSHAG00000005730";"TXNL1";"TXNL1"
"ENSSHAG00000005731";"ATG16L2";"ATG16L2"
"ENSSHAG00000005732";"DHRS1";"DHRS1"
"ENSSHAG00000005733";"LHPP";"LHPP"
"ENSSHAG00000005734";"NA";"NA"
"ENSSHAG00000005735";"NA";"NA"
"ENSSHAG00000005736";"DLX5";"DLX5"
"ENSSHAG00000005737";"ZNF483";"ZNF483"
"ENSSHAG00000005738";"NME7";"NME7"
"ENSSHAG00000005739";"NA";"NA"
"ENSSHAG00000005740";"SNRPD3";"SNRPD3"
"ENSSHAG00000005741";"COL12A1";"COL12A1"
"ENSSHAG00000005742";"TMEM194A";"TMEM194A"
"ENSSHAG00000005743";"RNF44";"RNF44"
"ENSSHAG00000005744";"DMP1";"DMP1"
"ENSSHAG00000005745";"NA";"NA"
"ENSSHAG00000005746";"OR5B21";"OR5B21"
"ENSSHAG00000005747";"CAPZB";"CAPZB"
"ENSSHAG00000005748";"NA";"NA"
"ENSSHAG00000005749";"NA";"NA"
"ENSSHAG00000005750";"FAM131B";"FAM131B"
"ENSSHAG00000005751";"NA";"NA"
"ENSSHAG00000005752";"CLIP2";"CLIP2"
"ENSSHAG00000005753";"TMEM256-PLSCR3";"TMEM256-PLSCR3"
"ENSSHAG00000005754";"IL1R1";"IL1R1"
"ENSSHAG00000005755";"MRPS30";"MRPS30"
"ENSSHAG00000005756";"ZDHHC8";"ZDHHC8"
"ENSSHAG00000005757";"NA";"NA"
"ENSSHAG00000005758";"NA";"NA"
"ENSSHAG00000005759";"FAM26E";"FAM26E"
"ENSSHAG00000005760";"NA";"NA"
"ENSSHAG00000005761";"PAQR7";"PAQR7"
"ENSSHAG00000005762";"RNF167";"RNF167"
"ENSSHAG00000005763";"ST6GALNAC5";"ST6GALNAC5"
"ENSSHAG00000005764";"RFC1";"RFC1"
"ENSSHAG00000005765";"NA";"NA"
"ENSSHAG00000005766";"NA";"NA"
"ENSSHAG00000005767";"NA";"NA"
"ENSSHAG00000005768";"TMEM159";"TMEM159"
"ENSSHAG00000005769";"NUDT16";"NUDT16"
"ENSSHAG00000005770";"NA";"NA"
"ENSSHAG00000005771";"NA";"NA"
"ENSSHAG00000005772";"COMMD8";"COMMD8"
"ENSSHAG00000005773";"NA";"NA"
"ENSSHAG00000005774";"PTRHD1";"PTRHD1"
"ENSSHAG00000005775";"LRRC10";"LRRC10"
"ENSSHAG00000005776";"FAM168A";"FAM168A"
"ENSSHAG00000005777";"CYBA";"CYBA"
"ENSSHAG00000005778";"AMMECR1";"AMMECR1"
"ENSSHAG00000005779";"NA";"NA"
"ENSSHAG00000005780";"BCAS3";"BCAS3"
"ENSSHAG00000005781";"MC4R";"MC4R"
"ENSSHAG00000005782";"CYFIP1";"CYFIP1"
"ENSSHAG00000005783";"SPATA5L1";"SPATA5L1"
"ENSSHAG00000005784";"ANKRD27";"ANKRD27"
"ENSSHAG00000005785";"RNF216";"RNF216"
"ENSSHAG00000005786";"METTL17";"METTL17"
"ENSSHAG00000005787";"NA";"NA"
"ENSSHAG00000005788";"THBS1";"THBS1"
"ENSSHAG00000005789";"NA";"NA"
"ENSSHAG00000005790";"RNF121";"RNF121"
"ENSSHAG00000005791";"NA";"NA"
"ENSSHAG00000005792";"NA";"NA"
"ENSSHAG00000005793";"C3orf67";"C3orf67"
"ENSSHAG00000005794";"CD7";"CD7"
"ENSSHAG00000005795";"NA";"NA"
"ENSSHAG00000005796";"NA";"NA"
"ENSSHAG00000005797";"NA";"NA"
"ENSSHAG00000005798";"NA";"NA"
"ENSSHAG00000005799";"NA";"NA"
"ENSSHAG00000005800";"TIE1";"TIE1"
"ENSSHAG00000005801";"NUDT15";"NUDT15"
"ENSSHAG00000005802";"NA";"NA"
"ENSSHAG00000005803";"COMMD1";"COMMD1"
"ENSSHAG00000005804";"NA";"NA"
"ENSSHAG00000005805";"NA";"NA"
"ENSSHAG00000005806";"NA";"NA"
"ENSSHAG00000005807";"H3F3B";"H3F3B"
"ENSSHAG00000005808";"PITHD1";"PITHD1"
"ENSSHAG00000005809";"SPIC";"SPIC"
"ENSSHAG00000005810";"RFX2";"RFX2"
"ENSSHAG00000005811";"HDAC1";"HDAC1"
"ENSSHAG00000005812";"NA";"NA"
"ENSSHAG00000005813";"PRKCSH";"PRKCSH"
"ENSSHAG00000005814";"NA";"NA"
"ENSSHAG00000005815";"TAS1R3";"TAS1R3"
"ENSSHAG00000005816";"TBC1D8B";"TBC1D8B"
"ENSSHAG00000005817";"GLRX3";"GLRX3"
"ENSSHAG00000005818";"RGS8";"RGS8"
"ENSSHAG00000005819";"NA";"NA"
"ENSSHAG00000005820";"NA";"NA"
"ENSSHAG00000005821";"NA";"NA"
"ENSSHAG00000005822";"NA";"NA"
"ENSSHAG00000005823";"NA";"NA"
"ENSSHAG00000005824";"AKAP11";"AKAP11"
"ENSSHAG00000005825";"NA";"NA"
"ENSSHAG00000005826";"CUEDC1";"CUEDC1"
"ENSSHAG00000005827";"REXO4";"REXO4"
"ENSSHAG00000005828";"PFN1";"PFN1"
"ENSSHAG00000005829";"MAOA";"MAOA"
"ENSSHAG00000005830";"LIPN";"LIPN"
"ENSSHAG00000005831";"NA";"NA"
"ENSSHAG00000005832";"UPP1";"UPP1"
"ENSSHAG00000005833";"LIX1";"LIX1"
"ENSSHAG00000005834";"NA";"NA"
"ENSSHAG00000005835";"NA";"NA"
"ENSSHAG00000005836";"LRRC72";"LRRC72"
"ENSSHAG00000005837";"RCBTB1";"RCBTB1"
"ENSSHAG00000005838";"KIF19";"KIF19"
"ENSSHAG00000005839";"PRAM1";"PRAM1"
"ENSSHAG00000005840";"MYO15A";"MYO15A"
"ENSSHAG00000005841";"NA";"NA"
"ENSSHAG00000005842";"NA";"NA"
"ENSSHAG00000005843";"C6orf183";"C6orf183"
"ENSSHAG00000005844";"SP7";"SP7"
"ENSSHAG00000005845";"ADAM15";"ADAM15"
"ENSSHAG00000005846";"KLF11";"KLF11"
"ENSSHAG00000005847";"NA";"NA"
"ENSSHAG00000005848";"TPM4";"TPM4"
"ENSSHAG00000005849";"NA";"NA"
"ENSSHAG00000005850";"MMP9";"MMP9"
"ENSSHAG00000005851";"NOXRED1";"NOXRED1"
"ENSSHAG00000005852";"CTHRC1";"CTHRC1"
"ENSSHAG00000005853";"BTBD9";"BTBD9"
"ENSSHAG00000005854";"DIP2B";"DIP2B"
